0 0 0 ..FGBB..FGH..AAGH......ICCCDDI..EE..
1 1 0 ..F.BB..FGH..AAGH....G.ICCCDDI..EE.. G99
1 1 0 ..FGBB..FGH.AA.GH......ICCCDDI..EE.. A99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI...EE. E99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDIEE.... E98
1 1 0 ..FGBB..FGH..AAGH.......CCCDDI..EE.I I99
1 1 0 ..FGBB..FG...AAGH.....HICCCDDI..EE.. H99
1 1 0 ..FGBB..FGHI.AAGHI......CCCDD...EE.. I98
1 1 0 ..FGBB..FGH..AAGHI.....ICCCDD...EE.. I99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI.EE... E99
1 1 0 ..FGBB..FGH..AAGH......ICCCDDI....EE E98
2 2 0 ..F.BB..FGH..AAGH....G..CCCDDI..EE.I G99 I99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDIEE.... G99 E98
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD....EE. I98 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDIEE.... H99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD.....EE I99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCC.DD..EE.. I99 D99
2 2 0 ..FGBB..FGH..AAGH.......CCCDDI...EEI I99 E99
2 2 0 ..F.BB..FGHI.AAGHI...G..CCCDD...EE.. G99 I98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD....EE. I99 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI...EE. H99 E99
2 2 0 ..F.BB..FGH..AAGHI...G.ICCCDD...EE.. G99 I99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI.EE... A99 E99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDIEE.... A99 E98
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI....EE A99 E98
2 2 0 ..F.BB..FGH.AA.GH....G.ICCCDDI..EE.. G99 A99
2 2 0 ..FGBB..FGH.AA.GH......ICCCDDI...EE. A99 E99
2 2 0 ..FGBB..FGH.AA.GH.......CCCDDI..EE.I A99 I99
2 2 0 ..F.BB..FG...AAGH....GHICCCDDI..EE.. G99 H99
2 2 0 ..FGBB..FGHIAA.GHI......CCCDD...EE.. A99 I98
2 2 0 ..FGBB..FGH..AAGH.......CCCDDIEE...I I99 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD..EE... I99 E99
2 2 0 ..FGBB..FGH.AA.GHI.....ICCCDD...EE.. A99 I99
2 2 0 ..FBB...FGH..AAGH....G.ICCCDDI..EE.. G99 B99
2 2 0 ..FGBB..FG..AA.GH.....HICCCDDI..EE.. H99 A99
2 2 0 ...GBB...GH.AAFGH...F..ICCCDDI..EE.. F98 A99
2 2 0 ...GBB..FGH.AAFGH......ICCCDDI..EE.. F99 A99
2 2 0 ..FGBB..FGH..AAGH.......CCCDDI.EE..I I99 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD.....EE I98 E98
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD..EE... I98 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCC.DD..EE.. I98 D99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI.EE... G99 E99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI....EE H99 E98
2 2 0 ..FGBB..FG.I.AAGHI....H.CCCDD...EE.. H99 I98
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI....EE G99 E98
2 2 0 ..FGBB..FG...AAGHI....HICCCDD...EE.. H99 I99
2 2 0 ..FGBB..FG...AAGH.....HICCCDDI.EE... H99 E99
2 2 0 ..FGBB..FG...AAGH.....H.CCCDDI..EE.I H99 I99
2 2 0 ..F.BB..FGH..AAGH....G.ICCCDDI...EE. G99 E99
2 2 0 ..FGBB..FGHI.AAGHI......CCCDD.EE.... I98 E98
2 2 0 ..FGBB..FGH..AAGHI.....ICCCDD.EE.... I99 E98
9 9 0 BBF.....F.H...AAHI...G.ICCCGDD.EEG.. F98 G97 B96 A97 I99 D99 E99
9 9 0 .BBG.I...GHIAAFGH...F....CCCDD.EE... F98 G98 B97 A99 I97 C99 D99 E99
9 9 0 BBFG....FG...AAGH.....HICCCDDI.EE... F96 G98 B96 H99 A98 E99
9 9 0 BBF.....F.H..AA.HI...G.ICCCGDD.EEG.. F98 G97 B96 A98 I99 D99 E99
9 9 0 BBF.H...FGH..AAG.....G..CCCDDI...EEI F98 G99 B96 H99 A98 I99 E99
9 9 0 BBFGH...FGHIAA.G.I......CCCDD....EE. F98 G98 B96 H99 A99 I98 E99
9 9 0 BB.GH...FGHIAAFG.I......CCC.DDEE.... F99 G96 B96 H99 A99 I98 D99 E98
9 9 0 BBF.H...F.HIAA.G.I...G..CCCGDD....EE F96 G98 B96 H99 A99 I98 D99 E98
9 9 0 BB.G....FG..AAFGHI....HICCC.DD.EE... F99 G98 B96 H99 A99 I99 D99 E99
9 9 0 BBF.....F...AA..HI...GHICCCGDD...GEE F96 G97 B96 H99 A99 I99 D99 E98
9 9 0 .BB..I..F..IAAFGH....GH.CCCGDD.EE... F99 G98 B97 H99 A99 I97 D99 E99
9 9 0 ...BB....G.IAAFGHI..FGH..CCCDDEE.... F98 G99 B99 H99 A99 I98 C99 D99 E98
9 9 0 ..BB.I...G.IAAFGH...FGH..CCCDD....EE F98 G99 B98 H99 A99 I97 C99 D99 E98
9 9 0 ..BB.I...G.IAAFGH...FGH..CCCDD...EE. F98 G99 B98 H99 A99 I97 C99 D99 E99
9 9 0 BB.......G.IAAFGHI..FGH..CCCDD....EE F98 G99 B96 H99 A99 I98 C99 D99 E98
9 9 0 .BB......G.IAAFGHI..FGH..CCCDD....EE F98 G99 B97 H99 A99 I98 C99 D99 E98
9 9 0 BBFG....FG...AAGH.....HICCCDDI....EE F96 G98 B96 H99 A98 E98
9 9 0 BBF.H...F.H.AA...I...G.ICCCGDDEE.G.. F98 G97 B96 H99 A99 I99 D99 E98
9 9 0 ...BB...FG..AAFGHI...GHI.CCCDD....EE F99 G99 B99 H99 A99 I99 C99 D99 E98
9 9 0 .BBG.I..FGHIAAFGH........CCCDDEE.... F99 G98 B97 A99 I97 C99 D99 E98
9 9 0 BBFG.I..FGHI.AAGH.......CCCDD....EE. F98 G98 B96 A98 I97 E99
9 9 0 BBFG....FGHI.AAGHI......CCCDD....EE. F98 G98 B96 A98 I98 E99
9 9 0 BBF.....F.HI.AA.HI...G..CCCGDDEE.G.. F98 G97 B96 A98 I98 D99 E98
9 9 0 ..BBHI..F.HIAAF......G..CCCGDD...GEE F99 G97 B98 H99 A99 I97 D99 E98
9 9 0 BBF..I..FG.I.AAGH....GH.CCCDD.....EE F96 G99 B96 H99 A98 I97 E98
9 9 0 BBF.....F..IAA..HI...GH.CCCGDDEE.G.. F98 G97 B96 H99 A99 I98 D99 E98
9 9 0 .BBGHI..FGHIAAFG........CCC.DD...EE. F99 G98 B97 H99 A99 I97 D99 E99
9 9 0 .BB.HI...GHIAAFG....FG...CCCDDEE.... F98 G99 B97 H99 A99 I97 C99 D99 E98
9 9 0 ..BBHI....HIAAF.....FG..CCCGDDEE.G.. F98 G97 B98 H99 A99 I97 D99 E98
9 9 0 BB..HI....HIAAFG....FG..CCCGDD.EE... F98 G98 B96 H99 A99 I97 D99 E99
9 9 0 BBFG....FGH.AA.GHI.....ICCC.DD....EE F98 G94 B96 A99 I99 D99 E98
9 9 0 .BB..I...G.IAAFGH...FGH..CCCDDEE.... F98 G99 B97 H99 A99 I97 C99 D99 E98
9 9 0 ..BB.....G..AAFGHI..FGHI.CCCDD...EE. F98 G99 B98 H99 A99 I99 C99 D99 E99
9 9 0 .BB..I.....IAAF.H...FGH.CCCGDDEE.G.. F98 G97 B97 H99 A99 I97 D99 E98
9 9 0 .BBG.I..FGHIAAFGH........CCCDD....EE F99 G98 B97 A99 I97 C99 D99 E98
9 9 0 ...BB...FG.IAAFGHI...GH..CCCDD.EE... F99 G99 B99 H99 A99 I98 C99 D99 E99
9 9 0 .BB.H....GH.AAFG.I..FG.I.CCCDD.EE... F98 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 .BB.HI..F.HIAAF......G..CCCGDD...GEE F99 G97 B97 H99 A99 I97 D99 E98
9 9 0 BB.G....FGH.AAFGHI.....I.CCCDD.EE... F99 G98 B96 A99 I99 C99 D99 E99
9 9 0 .BB.....FG..AAFGHI...GHI.CCCDD...EE. F99 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 BBFGH...FGHIAA.G.I......CCC.DD..EE.. F96 G96 B96 H99 A99 I98 D99
9 9 0 .BBG....FGHIAAFGHI.......CCCDDEE.... F99 G98 B97 A99 I98 C99 D99 E98
9 9 0 .BB.HI....HIAAF.....FG..CCCGDDEE.G.. F98 G97 B97 H99 A99 I97 D99 E98
9 9 0 .BB.....FG.IAAFGHI...GH..CCCDDEE.... F99 G99 B97 H99 A99 I98 C99 D99 E98
9 9 0 ..BB.....G..AAFGHI..FGHI.CCCDDEE.... F98 G99 B98 H99 A99 I99 C99 D99 E98
9 9 0 BB.G....FG..AAFGHI....HI.CCCDD..EE.. F99 G98 B96 H99 A99 I99 C99 D99
9 9 0 .BBGH...FGHIAAFG.I......CCC.DD...EE. F99 G98 B97 H99 A99 I98 D99 E99
9 9 0 BB.G....FG..AAFGHI....HICCC.DD....EE F99 G94 B96 H99 A99 I99 D99 E98
9 9 0 .BBGH...FGH.AAFG.I.....ICCC.DD...EE. F99 G98 B97 H99 A99 I99 D99 E99
9 9 0 ..BBH....GHIAAFG.I..FG...CCCDD...EE. F98 G99 B98 H99 A99 I98 C99 D99 E99
9 9 0 BBF.....F.HI.AA.HI...G..CCCGDD.EEG.. F96 G97 B96 A98 I98 D99 E99
9 9 0 .BBG.....G.IAAFGHI..F.H.CCC.DD....EE F98 G98 B97 H99 A99 I98 D99 E98
9 9 0 BBF.....F.H..AA.HI...G.ICCCGDDEE.G.. F98 G97 B96 A98 I99 D99 E98
9 9 0 .BB..I...G.IAAFGH...FGH..CCCDD....EE F98 G99 B97 H99 A99 I97 C99 D99 E98
9 9 0 BBF..I..FGHIAA.GH....G...CCCDD...EE. F98 G99 B96 A99 I97 C99 D99 E99
9 9 0 .BB......G.IAAFGHI..FGH..CCCDD.EE... F98 G99 B97 H99 A99 I98 C99 D99 E99
9 9 0 .BB.HI..F.HIAAFG.....G..CCCGDD.EE... F99 G98 B97 H99 A99 I97 D99 E99
9 9 0 ...BBI.....IAAFGH...FGH.CCCGDD.EE... F98 G98 B99 H99 A99 I97 D99 E99
9 9 0 BBF..I..FGHI.AAGH....G..CCC.DD.EE... F96 G99 B96 A98 I97 D99 E99
9 9 0 ..BBH...FGH.AAFG.I...G.I.CCCDD....EE F99 G99 B98 H99 A99 I99 C99 D99 E98
9 9 0 ...BBI...G.IAAFGH...FGH..CCCDD....EE F98 G99 B99 H99 A99 I97 C99 D99 E98
9 9 0 ..BBHI...GHIAAFG....FG...CCCDDEE.... F98 G99 B98 H99 A99 I97 C99 D99 E98
9 9 0 BB.G.I...GHIAAFGH...F....CCCDD.EE... F98 G98 B96 A99 I97 C99 D99 E99
9 9 0 .BB..I..FG.IAAFGH....GH..CCCDD.EE... F99 G99 B97 H99 A99 I97 C99 D99 E99
9 9 0 BB...I..FG.IAAFGH....GH..CCCDD.EE... F99 G99 B96 H99 A99 I97 C99 D99 E99
9 9 0 BBFG....FG.I.AAGHI....H.CCCDD...EE.. F96 G98 B96 H99 A98 I98
9 9 0 BBF..I..FGHI.AAGH....G..CCC.DD...EE. F98 G99 B96 A98 I97 D99 E99
9 9 0 BBF.H...F.HIAA...I...G..CCCGDD.EEG.. F96 G97 B96 H99 A99 I98 D99 E99
9 9 0 BBFG.I..FGHIAA.GH.......CCC.DD.EE... F98 G98 B96 A99 I97 D99 E99
9 9 0 .BB..I..FG.IAAFGH....GH..CCCDDEE.... F99 G99 B97 H99 A99 I97 C99 D99 E98
9 9 0 BBFGH...FGH.AA.G........CCCDDI...EEI F98 G98 B96 H99 A99 I99 E99
9 9 0 .BBG....FGH.AAFGHI.....I.CCCDD....EE F99 G98 B97 A99 I99 C99 D99 E98
9 9 0 .BB......G..AAFGHI..FGHI.CCCDD.EE... F98 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 BB..HI..FGHIAAFG.....G...CCCDD.EE... F99 G99 B96 H99 A99 I97 C99 D99 E99
9 9 0 .BBG....FGHIAAFGHI.......CCCDD...EE. F99 G98 B97 A99 I98 C99 D99 E99
9 9 0 ...BBI..F..IAAFGH....GH.CCCGDD.EE... F99 G98 B99 H99 A99 I97 D99 E99
9 9 0 BB...I..FG.IAAFGH....GH..CCCDDEE.... F99 G99 B96 H99 A99 I97 C99 D99 E98
9 9 0 .BB.HI..F.HIAAFG.....G..CCCGDD....EE F99 G98 B97 H99 A99 I97 D99 E98
9 9 0 BB.G.I..FG.IAAFGH.....H.CCC.DDEE.... F99 G98 B96 H99 A99 I97 D99 E98
9 9 0 BB..HI...GHIAAFG....FG...CCCDD.EE... F98 G99 B96 H99 A99 I97 C99 D99 E99
9 9 0 BB..HI..FGHIAAFG.....G...CCCDDEE.... F99 G99 B96 H99 A99 I97 C99 D99 E98
9 9 0 BBF.HI..FGHIAA.G.....G..CCC.DD.EE... F96 G99 B96 H99 A99 I97 D99 E99
9 9 0 BB.G.I..FGHIAAFGH........CCCDDEE.... F99 G98 B96 A99 I97 C99 D99 E98
9 9 0 BB.GHI..FGHIAAFG........CCC.DDEE.... F99 G98 B96 H99 A99 I97 D99 E98
9 9 0 .BB.HI..FGHIAAFG.....G...CCCDD.EE... F99 G99 B97 H99 A99 I97 C99 D99 E99
9 9 0 BB.GH...FGHIAAFG.I......CCC.DD.EE... F99 G98 B96 H99 A99 I98 D99 E99
9 9 0 BB.G.I..FGHIAAFGH........CCCDD.EE... F99 G98 B96 A99 I97 C99 D99 E99
9 9 0 BB.G.I..FG.IAAFGH.....H.CCC.DD.EE... F99 G98 B96 H99 A99 I97 D99 E99
9 9 0 .BBG....FG..AAFGHI....HICCC.DD.EE... F99 G98 B97 H99 A99 I99 D99 E99
9 9 0 .BB.....FG.IAAFGHI...GH..CCCDD...EE. F99 G99 B97 H99 A99 I98 C99 D99 E99
9 9 0 BB.GHI..FGHIAAFG........CCC.DD.EE... F99 G98 B96 H99 A99 I97 D99 E99
9 9 0 .BB.....FG..AAFGHI...GHI.CCCDD.EE... F99 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 BBF.H...FGH.AA.G.I...G.I.CCCDD..EE.. F98 G99 B96 H99 A99 I99 C99 D99
9 9 0 BBF.....F.HI..AAHI...G..CCCGDD.EEG.. F96 G97 B96 A97 I98 D99 E99
9 9 0 .BB..I..FG.IAAFGH....GH..CCCDD....EE F99 G99 B97 H99 A99 I97 C99 D99 E98
9 9 0 .BBG.I..FG.IAAFGH.....H..CCCDD..EE.. F99 G98 B97 H99 A99 I97 C99 D99
9 9 0 BBF..I..FGHI.AAGH....G...CCCDD..EE.. F98 G99 B96 A98 I97 C99 D99
9 9 0 BB.G.I..FG.IAAFGH.....H..CCCDD..EE.. F99 G98 B96 H99 A99 I97 C99 D99
9 9 0 BBF..I..FG.IAA.GH....GH..CCCDD..EE.. F98 G99 B96 H99 A99 I97 C99 D99
9 9 0 BBFG.I..FG.IAA.GH.....H.CCC.DD..EE.. F98 G98 B96 H99 A99 I97 D99
9 9 0 .BBGHI..FGHIAAFG.........CCCDD..EE.. F99 G98 B97 H99 A99 I97 C99 D99
9 9 0 BB.GH....GH.AAFG.I..F..I.CCCDD..EE.. F98 G98 B96 H99 A99 I99 C99 D99
9 9 0 .BBG....FG.IAAFGHI....H..CCCDD..EE.. F99 G98 B97 H99 A99 I98 C99 D99
9 9 0 BBFG.I..FGHIAA.GH.......CCC.DD...EE. F98 G98 B96 A99 I97 D99 E99
9 9 0 BB..H...FGH.AAFG.I...G.I.CCCDDEE.... F99 G99 B96 H99 A99 I99 C99 D99 E98
9 9 0 BBF.H...F.H.AA.G.I...G.ICCCGDD.EE... F98 G98 B96 H99 A99 I99 D99 E99
9 9 0 .BBGH...FGHIAAFG.I.......CCCDD..EE.. F99 G98 B97 H99 A99 I98 C99 D99
9 9 0 ..BB.I.....IAAF.H...FGH.CCCGDD.EEG.. F98 G97 B98 H99 A99 I97 D99 E99
9 9 0 .BBG.I...G.IAAFGH...F.H.CCC.DD...EE. F98 G98 B97 H99 A99 I97 D99 E99
9 9 0 ...BBI..FG.IAAFGH....GH..CCCDD...EE. F99 G99 B99 H99 A99 I97 C99 D99 E99
9 9 0 BB.G.....G.IAAFGHI..F.H..CCCDD..EE.. F98 G98 B96 H99 A99 I98 C99 D99
9 9 0 BBF.....F.H..AAGHI...G.ICCCGDD....EE F98 G98 B96 A98 I99 D99 E98
9 9 0 .BB..I.....IAAFGH...FGH.CCCGDD.EE... F98 G98 B97 H99 A99 I97 D99 E99
9 9 0 BBF.H...F.H.AA.G.I...G.ICCCGDD....EE F98 G98 B96 H99 A99 I99 D99 E98
9 9 0 BBF.....F.H..AAGHI...G.ICCCGDD.EE... F98 G98 B96 A98 I99 D99 E99
9 9 0 BBF.H...F.H..AAG.I...G.ICCCGDD..EE.. F98 G98 B96 H99 A98 I99 D99
9 9 0 BB.GH...FGH.AAFG.I.....I.CCCDD..EE.. F99 G98 B96 H99 A99 I99 C99 D99
9 9 0 BBF.....FGH..AAGHI...G.ICCC.DD...EE. F96 G99 B96 A98 I99 D99 E99
9 9 0 BB.G.....G..AAFGHI..F.HI.CCCDD..EE.. F98 G98 B96 H99 A99 I99 C99 D99
9 9 0 .BBG.....G.IAAFGHI..F.H..CCCDD..EE.. F98 G98 B97 H99 A99 I98 C99 D99
9 9 0 BB.GH...FGH.AAFG.I.....ICCC.DD.EE... F99 G98 B96 H99 A99 I99 D99 E99
9 9 0 .BBG.....GH.AAFGHI..F..I.CCCDD...EE. F98 G98 B97 A99 I99 C99 D99 E99
9 9 0 BBF.H...FGHI.AAG.I...G..CCCDD....EE. F96 G99 B96 H99 A98 I98 E99
9 9 0 BB.G.I...G.IAAFGH...F.H.CCC.DD...EE. F98 G98 B96 H99 A99 I97 D99 E99
9 9 0 BBFGHI..FGHIAA.G........CCCDD..EE... F98 G98 B96 H99 A99 I97 E99
9 9 0 BBF.....FGH.AA.GHI...G.I.CCCDD...EE. F98 G99 B96 A99 I99 C99 D99 E99
9 9 0 BB...I...G.IAAFGH...FGH..CCCDD...EE. F98 G99 B96 H99 A99 I97 C99 D99 E99
9 9 0 BBFGH...FGH.AA.G.I.....ICCCDD..EE... F98 G98 B96 H99 A99 I99 E99
9 9 0 BBFG.I..FG.IAA.GH.....H.CCCDD.EE.... F98 G98 B96 H99 A99 I97 E98
9 9 0 BBF.....FGH..AAGHI...G.ICCC.DD.EE... F98 G99 B96 A98 I99 D99 E99
9 9 0 ..BBHI....HIAAFG....FG..CCCGDD....EE F98 G98 B98 H99 A99 I97 D99 E98
9 9 0 BBFG....FGH.AA.GHI.....ICCC.DD.EE... F98 G98 B96 A99 I99 D99 E99
9 9 0 BBF.H...FGH..AAG.I...G.ICCCDD..EE... F98 G99 B96 H99 A98 I99 E99
9 9 0 BBFG....FG..AA.GHI....HICCCDD.EE.... F96 G98 B96 H99 A99 I99 E98
9 9 0 BBFGH...FGH.AA.G.I.....ICCCDD.EE.... F96 G98 B96 H99 A99 I99 E98
9 9 0 BB.GHI...GHIAAFG....F....CCCDD..EE.. F98 G98 B96 H99 A99 I97 C99 D99
9 9 0 BBF.....FGHI.AAGHI...G..CCC.DD...EE. F96 G99 B96 A98 I98 D99 E99
9 9 0 BB.GHI...GHIAAFG....F...CCC.DD...EE. F98 G98 B96 H99 A99 I97 D99 E99
9 9 0 BB..H....GH.AAFG.I..FG.I.CCCDD....EE F98 G99 B96 H99 A99 I99 C99 D99 E98
9 9 0 .BB.HI....HIAAFG....FG..CCCGDD.EE... F98 G98 B97 H99 A99 I97 D99 E99
9 9 0 .BBG....FGH.AAFGHI.....I.CCCDD...EE. F99 G98 B97 A99 I99 C99 D99 E99
9 9 0 BBFGHI..FGHIAA.G........CCCDD.....EE F96 G98 B96 H99 A99 I97 E98
9 9 0 BBFGHI..FGHIAA.G........CCC.DD..EE.. F96 G98 B96 H99 A99 I97 D99
9 9 0 .BB.H...FGH.AAFG.I...G.I.CCCDD...EE. F99 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 BBF.....F..IAA..HI...GH.CCCGDD.EEG.. F96 G97 B96 H99 A99 I98 D99 E99
9 9 0 ..BB....FG.IAAFGHI...GH..CCCDD....EE F99 G99 B98 H99 A99 I98 C99 D99 E98
9 9 0 BBF.H...F.HIAA.G.I...G..CCCGDD...EE. F96 G98 B96 H99 A99 I98 D99 E99
9 9 0 BB......FG.IAAFGHI...GH..CCCDD.EE... F99 G99 B96 H99 A99 I98 C99 D99 E99
9 9 0 BB.G.I..FGHIAAFGH........CCCDD...EE. F99 G98 B96 A99 I97 C99 D99 E99
9 9 0 BB...I..F..IAAF.H....GH.CCCGDDEE.G.. F99 G97 B96 H99 A99 I97 D99 E98
9 9 0 .BB.HI...GHIAAFG....FG...CCCDD...EE. F98 G99 B97 H99 A99 I97 C99 D99 E99
9 9 0 .BB.HI...GHIAAFG....FG...CCCDD.EE... F98 G99 B97 H99 A99 I97 C99 D99 E99
9 9 0 BB.G.I..FG.IAAFGH.....H.CCC.DD....EE F99 G98 B96 H99 A99 I97 D99 E98
9 9 0 BBF.....FGHI.AAGHI...G...CCCDD..EE.. F96 G99 B96 A98 I98 C99 D99
9 9 0 .BBGHI...GHIAAFG....F...CCC.DD.EE... F98 G98 B97 H99 A99 I97 D99 E99
9 9 0 BBFGH...FGH..AAG.......ICCCDDI....EE F98 G98 B96 H99 A98 E98
9 9 0 BB.G.I..FGHIAAFGH........CCCDD....EE F99 G98 B96 A99 I97 C99 D99 E98
9 9 0 .BB.HI..F.HIAAF......G..CCCGDDEE.G.. F99 G97 B97 H99 A99 I97 D99 E98
9 9 0 BBF..I..FGHI.AAGH....G..CCC.DD....EE F96 G99 B96 A98 I97 D99 E98
9 9 0 BB.G.I...GHIAAFGH...F....CCCDD....EE F98 G98 B96 A99 I97 C99 D99 E98
9 9 0 .BBG....FG.IAAFGHI....H.CCC.DDEE.... F99 G96 B97 H99 A99 I98 D99 E98
9 9 0 BBFG....FGHI.AAGHI......CCCDD.....EE F96 G98 B96 A98 I98 E98
9 9 0 .BBG....FGHIAAFGHI.......CCCDD....EE F99 G98 B97 A99 I98 C99 D99 E98
9 9 0 BBFGH...FGHIAA.G.I......CCCDD.....EE F96 G98 B96 H99 A99 I98 E98
9 9 0 BB...I..F..IAAFGH....GH.CCCGDD.EE... F99 G98 B96 H99 A99 I97 D99 E99
9 9 0 BB..HI...GHIAAFG....FG...CCCDD...EE. F98 G99 B96 H99 A99 I97 C99 D99 E99
9 9 0 BB.G.....GHIAAFGHI..F....CCCDD....EE F98 G98 B96 A99 I98 C99 D99 E98
9 9 0 BBF.H...FGHI.AAG.I...G..CCCDD.EE.... F96 G99 B96 H99 A98 I98 E98
9 9 0 BB.GH....GHIAAFG.I..F...CCC.DDEE.... F98 G98 B96 H99 A99 I98 D99 E98
9 9 0 BBFG.I..FGHI.AAGH.......CCCDD.EE.... F96 G98 B96 A98 I97 E98
9 9 0 BBFG....FG..AA.GH.....H.CCCDDI.EE..I F96 G98 B96 H99 A99 I99 E99
9 9 0 BBF.....F...AA.GHI...GHICCCGDD....EE F96 G98 B96 H99 A99 I99 D99 E98
9 9 0 ..BBHI...GHIAAFG....FG...CCCDD....EE F98 G99 B98 H99 A99 I97 C99 D99 E98
9 9 0 BBF.....FG.I.AAGHI...GH.CCCDD.EE.... F96 G99 B96 H99 A98 I98 E98
9 9 0 .BBGH...FGHIAAFG.I......CCC.DD....EE F99 G98 B97 H99 A99 I98 D99 E98
9 9 0 BBFG....FG.IAA.GHI....H.CCCDD.EE.... F96 G98 B96 H99 A99 I98 E98
9 9 0 BBF.....F..IAA.GHI...GH.CCCGDD...EE. F98 G98 B96 H99 A99 I98 D99 E99
9 9 0 ..BB.I..FG.IAAFGH....GH..CCCDD...EE. F99 G99 B98 H99 A99 I97 C99 D99 E99
9 9 0 .BB..I.....IAAFGH...FGH.CCCGDD...EE. F98 G98 B97 H99 A99 I97 D99 E99
9 9 0 .BBG.....GHIAAFGHI..F....CCCDD....EE F98 G98 B97 A99 I98 C99 D99 E98
9 9 0 BBF..I..FG.I.AAGH....GH.CCCDD.EE.... F96 G99 B96 H99 A98 I97 E98
9 9 0 .BBG.....G..AAFGHI..F.HICCC.DD.EE... F98 G94 B97 H99 A99 I99 D99 E99
9 9 0 .BBG.I...G.IAAFGH...F.H..CCCDD..EE.. F98 G98 B97 H99 A99 I97 C99 D99
9 9 0 BBF.....F.HI..AAHI...G..CCCGDD...GEE F96 G97 B96 A97 I98 D99 E98
9 9 0 BBFG....FGH..AAGH.......CCCDDI.EE..I F96 G98 B96 A98 I99 E99
9 9 0 .BB.H...FGH.AAFG.I...G.I.CCCDD.EE... F99 G99 B97 H99 A99 I99 C99 D99 E99
9 9 0 .BBG.I...GHIAAFGH...F....CCCDD...EE. F98 G98 B97 A99 I97 C99 D99 E99
9 9 0 BBF.....F.HI.AA.HI...G..CCCGDD...GEE F96 G97 B96 A98 I98 D99 E98
9 9 0 BBFG....FGHIAA.GHI......CCC.DD....EE F96 G98 B96 A99 I98 D99 E98
9 9 0 BBF.H...FGH..AAG.....G..CCCDDI.EE..I F96 G99 B96 H99 A98 I99 E99
9 9 0 BB.GHI...GHIAAFG....F...CCC.DDEE.... F98 G98 B96 H99 A99 I97 D99 E98
9 9 0 BB...I..F..IAAFGH....GH.CCCGDD....EE F99 G98 B96 H99 A99 I97 D99 E98
9 9 0 BBFGH...FGH.AA.G.I.....ICCC.DD..EE.. F98 G98 B96 H99 A99 I99 D99
9 9 0 BBFG....FG..AA.GHI....HICCCDD....EE. F98 G98 B96 H99 A99 I99 E99
9 9 0 BBFGH...FGH..AAG........CCCDDI..EE.I F96 G98 B96 H99 A98 I99
9 9 0 .BBGH....GH.AAFG.I..F..I.CCCDD..EE.. F98 G98 B97 H99 A99 I99 C99 D99
9 9 0 BB..HI..F.HIAAF......G..CCCGDD.EEG.. F99 G97 B96 H99 A99 I97 D99 E99
9 9 0 .BBGH....GH.AAFG.I..F..ICCC.DD...EE. F98 G98 B97 H99 A99 I99 D99 E99
9 9 0 .BBGHI...GHIAAFG....F....CCCDD..EE.. F98 G98 B97 H99 A99 I97 C99 D99
9 9 0 BBFG....FGH..AAGH.......CCCDDIEE...I F96 G98 B96 A98 I99 E98
9 9 0 BB.G.....G.IAAFGHI..F.H.CCC.DD....EE F98 G96 B96 H99 A99 I98 D99 E98
9 9 0 ..BBH...FGHIAAFG.I...G...CCCDD.EE... F99 G99 B98 H99 A99 I98 C99 D99 E99
9 9 0 BB..HI....HIAAF.....FG..CCCGDD.EEG.. F98 G97 B96 H99 A99 I97 D99 E99
9 9 0 BBF.HI..FGHIAA.G.....G..CCC.DD....EE F98 G99 B96 H99 A99 I97 D99 E98
9 9 0 .BBG.....GH.AAFGHI..F..I.CCCDD....EE F98 G98 B97 A99 I99 C99 D99 E98
9 9 0 BB.GHI...GHIAAFG....F...CCC.DD....EE F98 G98 B96 H99 A99 I97 D99 E98
9 9 0 BB.GHI..FGHIAAFG........CCC.DD....EE F99 G98 B96 H99 A99 I97 D99 E98
9 9 0 BBFG.I..FGHI.AAGH.......CCCDD.....EE F96 G98 B96 A98 I97 E98
9 9 0 BBF.HI..FGHI.AAG.....G..CCCDD....EE. F98 G99 B96 H99 A98 I97 E99
